aX,aY,aZ,gX,gY,gZ
-0.993,-0.232,-2.477,-229.431,169.128,-5.920
-0.990,-0.408,-3.474,-210.999,150.879,-23.254
-0.835,-0.694,-4.000,-180.054,120.483,-38.879
-0.595,-1.020,-4.000,-134.949,82.520,-46.021
-0.471,-1.132,-4.000,-83.923,35.461,-41.016
-0.212,-1.044,-4.000,-19.592,2.686,-15.869
-0.443,-0.737,-4.000,41.809,-61.829,6.653
-0.545,-0.492,-4.000,88.684,-121.826,25.574
-0.682,-0.330,-3.867,119.629,-179.016,32.593
-0.882,-0.183,-2.831,145.630,-238.281,36.743
-1.063,-0.105,-1.644,176.697,-281.799,34.607
-1.152,-0.157,-0.384,206.238,-308.716,23.193
-1.129,-0.344,0.832,216.370,-327.209,6.897
-1.100,-0.596,2.031,195.679,-332.764,-1.587
-1.072,-0.821,3.154,168.640,-322.937,-1.831
-1.105,-1.003,3.990,155.212,-290.588,1.709
-0.984,-1.159,4.000,147.034,-233.704,3.052
-0.783,-1.276,4.000,134.949,-165.649,5.798
-0.551,-1.277,4.000,118.103,-102.661,15.625
-0.418,-1.066,4.000,101.563,-47.302,32.104
-0.175,-0.928,4.000,98.694,12.268,45.410
-0.372,-0.946,4.000,85.693,36.438,60.852
-0.406,-0.462,4.000,24.719,14.038,59.448
-0.544,-0.391,4.000,-14.465,50.476,48.523
-0.522,-0.472,4.000,-26.367,119.995,26.855
-0.271,-0.518,4.000,-55.054,182.373,18.677
-0.175,-0.425,4.000,-98.938,183.533,21.057
-0.370,-0.283,3.675,-132.935,169.678,27.161
-0.593,-0.207,2.919,-149.902,195.374,24.536
-0.587,-0.163,2.012,-162.354,247.253,15.991
-0.705,-0.167,1.305,-194.153,242.371,7.446
-0.784,-0.302,0.560,-211.853,206.726,-1.587
-0.895,-0.382,-0.258,-227.356,190.918,-13.184
-0.942,-0.511,-1.181,-230.347,180.603,-18.677
-0.971,-0.665,-2.154,-217.712,159.607,-28.381
-0.900,-0.863,-3.040,-190.369,136.597,-41.016
-0.745,-1.026,-3.818,-155.273,108.398,-47.424
-0.614,-1.111,-4.000,-125.427,72.876,-45.837
-0.409,-1.175,-4.000,-100.342,30.701,-36.743
-0.270,-1.101,-4.000,-66.467,-15.991,-18.799
-0.278,-0.886,-4.000,-13.184,-64.575,4.456
-0.373,-0.622,-4.000,47.668,-116.394,25.574
-0.524,-0.353,-3.956,101.868,-172.791,40.344
-0.765,-0.150,-2.918,147.034,-223.572,49.377
-1.003,-0.024,-1.737,193.481,-256.165,44.922
-1.183,-0.016,-0.379,231.384,-277.100,29.114
-1.248,-0.125,1.175,249.878,-290.405,14.526
-1.234,-0.345,2.677,246.094,-282.715,-1.526
-1.042,-0.576,3.922,219.910,-249.695,-17.273
-0.799,-0.740,4.000,183.167,-201.904,-23.254
-0.580,-0.766,4.000,150.085,-144.287,-20.264
-0.377,-0.730,4.000,121.582,-77.881,-15.320
-0.229,-0.651,4.000,82.520,-13.733,-8.240
-0.207,-0.570,4.000,43.945,41.382,0.732
-0.256,-0.398,3.948,12.451,88.135,7.690
-0.297,-0.242,3.122,-11.414,112.305,6.348
-0.238,-0.263,2.468,-26.550,111.511,-2.319
-0.080,-0.497,1.597,-25.452,97.229,-16.418
-0.047,-0.531,1.312,-24.231,88.623,-13.428
-0.042,-0.504,1.128,-29.541,72.144,-10.193
-0.023,-0.469,1.015,-37.537,52.673,-7.874
-0.021,-0.421,0.950,-44.006,37.231,-6.409
-0.045,-0.303,0.872,-48.218,26.489,-4.089
-0.086,-0.149,0.768,-48.767,20.752,-2.258
-0.128,-0.019,0.631,-46.814,18.799,-2.991
-0.137,0.039,0.493,-42.786,18.433,-7.629
-0.138,0.035,0.340,-37.842,17.151,-14.282
-0.096,-0.046,0.209,-33.264,17.395,-20.935
-0.023,-0.175,0.111,-26.367,17.090,-23.560
0.006,-0.248,0.064,-18.188,12.756,-20.203
0.013,-0.279,0.053,-11.475,8.179,-13.977
0.009,-0.301,0.041,-6.897,3.784,-7.507
0.010,-0.320,0.099,-0.977,-2.075,-1.160
0.002,-0.320,0.228,8.972,-8.911,4.700
-0.011,-0.325,0.344,20.020,-11.047,7.446
-0.007,-0.303,0.490,28.625,-12.085,8.972
-0.047,-0.240,0.646,34.363,-17.639,11.047
-0.052,-0.195,0.804,35.828,-24.109,11.353
-0.033,-0.180,0.980,36.072,-28.442,10.315
-0.026,-0.197,1.103,37.231,-26.306,8.728
-0.005,-0.219,1.170,36.804,-19.775,7.385
0.013,-0.245,1.230,33.142,-16.785,7.996
-0.006,-0.239,1.286,29.663,-14.648,9.277
-0.009,-0.213,1.332,26.733,-11.230,10.498
-0.026,-0.201,1.350,24.475,-7.446,11.047
-0.028,-0.200,1.377,23.071,-3.723,10.925
-0.020,-0.187,1.365,19.348,-1.160,9.827
-0.020,-0.188,1.308,10.010,0.488,8.850
-0.022,-0.183,1.260,-0.671,0.305,7.996
-0.023,-0.186,1.204,-6.897,-1.099,7.629
-0.033,-0.170,1.169,-8.118,-0.977,7.935
-0.051,-0.160,1.140,-7.812,-0.610,7.751
-0.056,-0.162,1.117,-7.019,-0.244,6.775
-0.059,-0.175,1.104,-6.409,-0.488,5.920
-0.053,-0.187,1.109,-5.005,-0.061,5.188
-0.053,-0.190,1.106,-5.066,0.916,5.310
-0.076,-0.184,1.080,-9.094,1.953,6.287
-0.089,-0.176,1.013,-14.038,3.357,6.775
-0.105,-0.185,0.972,-16.357,3.784,7.202
-0.132,-0.198,0.955,-15.198,3.662,8.118
-0.159,-0.219,0.930,-11.841,3.845,7.568
-0.167,-0.236,0.915,-8.484,4.456,5.920
-0.164,-0.238,0.907,-5.920,3.967,3.601
-0.131,-0.239,0.870,-5.798,2.502,0.427
-0.104,-0.259,0.820,-7.019,1.831,-1.953
-0.091,-0.261,0.804,-6.775,-0.122,-2.563
-0.072,-0.233,0.807,-3.906,-3.296,-2.319
-0.065,-0.204,0.808,-0.427,-3.784,-1.709
-0.060,-0.174,0.790,1.831,-3.052,-1.038
-0.067,-0.145,0.766,4.333,-2.625,-0.610
-0.068,-0.134,0.753,6.348,-3.052,-0.183
-0.054,-0.128,0.749,7.629,-4.211,0.061
-0.057,-0.122,0.739,7.751,-5.371,-0.244
-0.060,-0.142,0.733,6.042,-7.141,-1.465
-0.056,-0.170,0.727,4.089,-9.949,-2.686
-0.056,-0.198,0.732,4.395,-13.367,-3.723
-0.061,-0.227,0.766,7.263,-16.663,-3.662
-0.065,-0.226,0.837,11.963,-19.531,-2.747
-0.081,-0.216,0.899,18.066,-18.799,-2.319
-0.068,-0.216,0.929,22.400,-14.954,-2.869
-0.047,-0.229,0.952,20.508,-13.123,-3.784
-0.034,-0.262,0.980,12.512,-13.977,-3.418
-0.018,-0.289,1.002,5.249,-14.099,-1.831
-0.037,-0.273,1.034,3.540,-13.550,1.160
-0.067,-0.248,1.070,6.897,-10.742,3.540
-0.074,-0.235,1.077,10.864,-6.287,3.784
-0.064,-0.235,1.070,11.536,-4.700,2.991
-0.060,-0.237,1.063,9.888,-4.578,3.113
-0.052,-0.249,1.052,10.071,-3.967,3.845
-0.058,-0.268,1.053,11.169,-3.174,4.456
-0.053,-0.275,1.078,10.437,-2.625,5.005
-0.040,-0.280,1.092,7.446,-2.075,5.432
-0.036,-0.270,1.100,4.700,-0.732,6.592
-0.042,-0.239,1.116,3.052,-0.244,8.911
-0.048,-0.201,1.126,4.517,1.038,10.376
-0.065,-0.164,1.111,7.446,4.272,10.925
-0.081,-0.126,1.072,9.338,6.958,10.315
-0.099,-0.101,1.042,10.010,7.812,8.972
-0.101,-0.101,1.017,7.629,7.019,5.615
-0.090,-0.132,0.979,1.953,5.615,1.953
-0.075,-0.170,0.934,-4.822,3.052,-0.122
-0.072,-0.201,0.899,-8.789,-0.977,0.122
-0.096,-0.226,0.876,-8.667,-4.089,1.465
-0.107,-0.233,0.886,-5.615,-6.775,2.930
-0.110,-0.227,0.932,0.183,-7.568,3.662
-0.110,-0.214,1.000,7.080,-6.958,5.066
-0.110,-0.219,1.065,13.428,-3.601,5.249
-0.101,-0.226,1.125,17.944,-0.061,5.066
-0.098,-0.242,1.243,21.301,0.610,5.127
-0.061,-0.271,1.457,26.062,0.305,5.066
-0.060,-0.271,1.821,34.119,-0.916,7.629
-0.060,-0.310,2.278,46.692,-0.793,10.803
-0.005,-0.380,2.817,58.289,2.319,14.526
0.007,-0.424,3.403,62.317,8.972,21.362
0.003,-0.475,3.914,55.908,26.611,27.161
0.036,-0.560,4.000,37.415,59.082,28.687
0.084,-0.707,4.000,0.305,98.572,28.137
0.146,-0.884,4.000,-62.805,130.188,29.541
0.194,-0.929,3.978,-138.550,152.710,37.537
0.049,-1.007,3.402,-186.279,180.054,48.340
-0.082,-0.906,2.972,-199.097,216.064,55.847
-0.210,-0.790,2.464,-189.636,227.783,55.908
-0.285,-0.690,2.038,-184.448,227.539,52.368
-0.408,-0.598,1.557,-189.270,227.051,48.218
-0.431,-0.602,0.908,-200.806,232.910,40.527
-0.546,-0.618,0.224,-218.994,217.468,28.870
-0.589,-0.632,-0.423,-231.262,184.631,15.991
-0.674,-0.639,-1.013,-225.525,158.813,3.418
-0.807,-0.631,-1.665,-201.294,139.038,-8.911
-0.868,-0.561,-2.191,-162.354,114.807,-21.606
-0.803,-0.599,-2.627,-115.723,86.243,-36.194
-0.683,-0.721,-2.921,-77.576,55.176,-46.936
-0.524,-0.847,-3.001,-54.443,21.301,-45.776
-0.432,-0.894,-3.064,-41.992,-5.371,-35.950
-0.397,-0.942,-3.161,-39.734,-25.940,-20.874
-0.418,-0.834,-3.239,-35.583,-46.875,-0.305
-0.567,-0.260,-3.321,26.794,-77.698,35.034
-0.684,0.023,-3.170,71.472,-100.525,41.565
-0.798,0.202,-2.866,101.318,-134.949,37.781
-0.849,0.188,-2.527,112.183,-168.945,25.208
-0.936,-0.007,-2.185,106.812,-198.975,11.414
-0.962,-0.356,-1.800,96.985,-224.548,0.122
-0.939,-0.716,-1.379,99.792,-246.765,-4.517
-0.915,-0.959,-0.763,125.916,-261.475,1.892
-0.998,-0.994,0.148,171.204,-270.752,15.808
-1.031,-0.958,1.145,217.712,-276.489,24.658
-1.045,-0.795,2.157,248.901,-269.470,23.804
-0.787,-0.853,3.154,248.291,-255.066,16.479
-0.833,-0.812,3.990,231.384,-232.666,-1.404
-0.529,-0.760,4.000,206.177,-194.519,-10.559
-0.423,-0.706,4.000,166.138,-149.414,-9.644
-0.391,-0.519,4.000,129.333,-109.985,-9.583
-0.287,-0.364,4.000,103.088,-65.796,-7.202
-0.294,-0.336,3.967,78.552,-27.710,-6.409
-0.325,-0.323,3.539,52.551,-6.897,-6.836
-0.491,-0.367,3.224,36.011,5.798,-14.221
-0.071,-0.396,2.532,30.334,20.325,-22.278
-0.220,-0.479,2.210,20.508,12.512,-28.748
-0.189,-0.515,2.101,13.855,4.456,-23.315
-0.142,-0.544,1.952,25.208,8.362,-20.752
-0.121,-0.595,1.800,23.743,12.085,-17.029
-0.130,-0.531,1.789,13.672,7.263,-6.042
-0.182,-0.365,1.679,4.211,7.935,5.493
-0.204,-0.191,1.473,-8.850,14.709,10.864
-0.216,-0.036,1.219,-24.353,16.479,11.719
-0.242,0.044,0.993,-31.555,18.372,8.972
-0.238,0.034,0.769,-26.306,21.973,1.404
-0.163,-0.047,0.612,-16.541,21.790,-9.949
-0.144,-0.143,0.516,-12.878,15.381,-18.188
-0.122,-0.283,0.463,-13.855,8.362,-20.996
-0.081,-0.438,0.475,-13.977,2.258,-21.362
-0.018,-0.521,0.508,-12.939,-3.052,-17.212
0.000,-0.530,0.507,-11.292,-4.272,-8.911
-0.015,-0.449,0.522,-7.874,-4.211,0.732
-0.052,-0.337,0.588,-1.038,-5.371,9.644
-0.103,-0.236,0.638,8.667,-2.991,13.916
-0.183,-0.148,0.625,17.395,1.709,13.672
-0.197,-0.126,0.711,24.353,1.160,8.911
-0.171,-0.155,0.879,29.297,-3.601,1.282
-0.152,-0.235,0.989,24.780,-4.639,-5.310
-0.141,-0.319,1.018,11.169,-5.310,-9.766
-0.099,-0.367,1.055,0.366,-8.728,-10.071
-0.023,-0.415,1.082,2.625,-8.362,-6.470
-0.109,-0.427,1.148,9.827,-9.949,0.427
-0.113,-0.398,1.204,16.724,-1.526,5.005
-0.076,-0.375,1.215,25.574,12.268,8.362
-0.088,-0.354,1.158,27.588,18.250,11.230
-0.131,-0.296,1.035,16.357,19.165,13.062
-0.140,-0.261,0.978,-1.709,13.794,11.475
-0.131,-0.246,0.981,-10.071,4.883,8.667
-0.127,-0.233,1.000,-3.845,2.380,6.653
-0.153,-0.187,1.009,7.751,4.395,5.615
-0.177,-0.167,1.046,18.311,4.944,4.639
-0.168,-0.195,1.094,25.574,4.700,2.747
-0.130,-0.309,1.131,30.334,5.737,2.014
-0.117,-0.400,1.204,26.917,5.249,4.822
-0.101,-0.460,1.230,11.780,5.127,7.385
-0.088,-0.452,1.173,-10.437,7.629,9.827
-0.109,-0.417,1.012,-29.846,10.559,11.108
-0.116,-0.345,0.876,-38.269,12.390,11.230
-0.118,-0.227,0.760,-32.471,11.047,10.132
-0.154,-0.132,0.667,-17.944,9.766,6.958
-0.184,-0.140,0.630,-2.197,10.498,0.183
-0.124,-0.250,0.666,9.827,7.874,-9.277
-0.088,-0.368,0.740,15.686,1.831,-16.541
-0.059,-0.463,0.801,10.864,-4.456,-18.677
-0.033,-0.506,0.849,-1.038,-9.277,-16.052
-0.037,-0.483,0.865,-8.789,-11.841,-10.193
-0.055,-0.451,0.843,-9.521,-10.620,-4.578
-0.090,-0.424,0.844,-7.324,-8.057,-0.366
-0.090,-0.375,0.878,-4.639,-6.042,2.686
-0.090,-0.304,0.889,-1.038,-2.441,4.944
-0.120,-0.223,0.859,1.709,1.648,6.287
-0.153,-0.165,0.811,2.686,3.296,4.700
-0.154,-0.163,0.815,2.258,1.221,0.061
-0.135,-0.195,0.872,3.357,-2.686,-4.761
-0.102,-0.236,0.907,3.845,-4.578,-8.667
-0.090,-0.274,0.924,1.953,-5.249,-10.498
-0.071,-0.310,0.918,-0.610,-6.592,-10.010
-0.059,-0.314,0.918,-2.319,-7.935,-7.507
-0.079,-0.324,0.894,-0.305,-6.165,-4.272
-0.109,-0.343,0.883,3.662,-2.808,-1.526
-0.183,-0.358,0.891,5.920,-1.465,-0.427
-0.090,-0.389,0.851,6.226,-1.648,-0.610
-0.105,-0.401,0.893,4.028,-8.118,-0.549
-0.078,-0.359,0.912,4.272,-7.751,1.587
-0.086,-0.261,0.923,7.874,-3.601,5.737
-0.151,-0.163,0.969,12.329,-2.869,8.362
-0.201,-0.115,1.035,16.357,-0.732,8.362
-0.242,-0.147,1.106,19.104,1.709,5.859
-0.256,-0.236,1.181,18.127,3.418,3.052
-0.216,-0.355,1.250,10.193,3.845,0.000
-0.143,-0.444,1.224,-6.775,4.639,-2.625
-0.077,-0.483,1.118,-25.635,7.629,-1.770
-0.038,-0.467,0.972,-33.875,11.902,2.991
-0.049,-0.383,0.866,-29.358,15.564,8.728
-0.115,-0.250,0.802,-17.090,17.334,12.573
-0.160,-0.146,0.754,-4.883,17.700,10.315
-0.153,-0.117,0.741,1.404,15.625,2.808
-0.112,-0.156,0.754,1.465,10.376,-5.066
-0.075,-0.251,0.761,0.366,4.333,-11.536
-0.066,-0.330,0.790,-0.671,0.061,-13.733
-0.062,-0.409,0.801,-0.793,-2.747,-13.611
-0.052,-0.459,0.828,0.366,-4.395,-11.597
-0.060,-0.476,0.869,2.014,-6.165,-8.179
-0.077,-0.476,0.886,5.432,-5.981,-4.395
-0.088,-0.441,0.901,10.315,-4.883,-1.221
-0.109,-0.393,0.914,16.418,-3.601,0.793
-0.117,-0.372,0.940,19.653,-2.319,-0.244
-0.029,-0.382,1.007,13.428,-3.784,-2.563
-0.066,-0.427,0.959,2.319,-6.470,-4.639
-0.057,-0.404,0.967,-4.089,-8.057,-2.930
-0.061,-0.353,0.962,-2.502,-6.531,0.427
-0.069,-0.302,0.983,3.418,-5.188,2.869
-0.068,-0.263,1.023,9.033,-4.700,4.822
0.003,-0.510,3.187,30.823,-5.859,1.282
0.024,-0.792,3.789,33.569,1.953,6.592
0.069,-1.107,4.000,35.217,17.517,14.160
0.103,-1.446,4.000,26.672,41.992,25.269
0.054,-1.647,4.000,6.042,76.599,37.476
0.078,-1.840,4.000,-36.133,112.061,46.753
-0.012,-1.984,4.000,-106.445,148.682,56.519
-0.145,-1.997,3.734,-180.481,179.993,70.496
-0.561,-2.016,3.155,-244.446,199.524,80.322
-0.422,-1.872,1.894,-276.672,241.028,81.360
-0.517,-1.766,0.742,-302.979,255.798,79.529
-0.651,-1.586,0.001,-303.467,203.308,73.303
-0.825,-1.400,-0.817,-267.273,183.777,67.749
-0.954,-1.102,-1.821,-226.135,187.500,67.017
-1.121,-0.674,-2.681,-205.688,176.025,74.402
-1.209,-0.464,-3.514,-197.327,142.639,63.232
-1.096,-0.526,-4.000,-199.341,103.882,35.156
-0.898,-0.590,-4.000,-202.454,52.612,15.503
-0.729,-0.531,-4.000,-177.673,5.554,16.357
-0.726,-0.360,-4.000,-106.445,-29.358,31.555
-0.859,0.062,-4.000,-15.381,-59.753,50.659
-1.028,0.496,-4.000,61.829,-90.759,58.167
-1.215,0.834,-4.000,105.774,-122.192,51.331
-1.346,0.903,-3.726,114.136,-160.522,32.410
-1.318,0.632,-2.928,116.272,-199.707,6.409
-1.229,0.185,-2.042,134.949,-224.609,-17.090
-1.134,-0.203,-1.059,170.349,-237.610,-31.677
-1.061,-0.479,-0.041,207.886,-238.220,-36.682
-1.004,-0.671,0.883,233.215,-225.769,-40.039
-0.875,-0.897,1.597,238.037,-206.909,-47.485
-0.754,-1.205,2.265,223.022,-191.895,-55.420
-0.677,-1.556,2.797,205.322,-184.082,-54.810
-0.345,-1.712,3.761,190.186,-174.744,-47.729
-0.239,-1.703,4.000,183.044,-149.841,-38.940
-0.159,-1.456,4.000,158.752,-116.821,-21.301
-0.242,-1.178,4.000,121.765,-90.820,-2.502
-0.372,-0.834,3.996,96.802,-74.829,7.446
-0.492,-0.721,4.000,83.801,-46.082,10.498
-0.308,-0.606,3.723,84.595,-29.663,11.658
-0.290,-0.430,4.000,46.448,-20.447,0.732
-0.532,-0.659,3.469,35.217,15.808,-9.644
-0.286,-0.599,2.910,43.274,53.467,-11.536
-0.292,-0.467,2.489,33.813,59.570,-3.845
-0.210,-0.352,2.425,16.418,40.894,-0.977
-0.198,-0.326,2.198,0.671,38.757,-8.728
-0.115,-0.290,1.704,-10.864,61.462,-11.169
-0.113,-0.204,1.282,-31.860,72.205,-6.714
-0.148,-0.050,0.887,-43.823,69.214,-1.892
-0.191,0.019,0.533,-44.006,63.599,-1.587
-0.149,0.016,0.334,-46.265,49.622,-5.798
-0.093,-0.046,0.247,-47.302,27.283,-13.611
-0.056,-0.099,0.200,-38.513,8.545,-20.508
-0.056,-0.191,0.236,-22.339,-4.639,-23.132
-0.026,-0.307,0.379,-6.042,-14.465,-21.667
-0.064,-0.386,0.564,4.211,-18.738,-15.747
-0.111,-0.461,0.651,3.296,-15.137,-10.620
-0.095,-0.531,0.676,-6.104,-11.902,-8.057
-0.023,-0.574,0.676,-16.479,-11.353,-5.249
0.007,-0.533,0.654,-16.174,-6.897,-0.122
-0.005,-0.420,0.619,-3.479,1.343,6.531
-0.045,-0.265,0.585,12.085,8.484,10.010
-0.093,-0.138,0.551,22.888,10.437,9.827
-0.125,-0.083,0.606,28.687,6.287,5.615
-0.111,-0.133,0.702,29.785,-0.061,-0.793
-0.084,-0.250,0.814,25.269,-6.653,-6.165
-0.068,-0.352,0.942,19.165,-13.184,-7.568
-0.110,-0.420,1.164,17.212,-16.724,-5.127
-0.032,-0.443,1.196,23.132,-18.860,2.380
-0.124,-0.391,1.356,19.409,-21.606,10.132
-0.130,-0.358,1.410,13.611,-10.071,13.794
-0.127,-0.310,1.391,10.559,4.883,15.625
-0.168,-0.243,1.336,7.446,11.780,16.174
-0.197,-0.197,1.246,1.648,13.123,13.672
-0.204,-0.188,1.169,-5.310,12.085,8.850
-0.184,-0.211,1.100,-8.972,10.010,3.418
-0.153,-0.254,1.018,-8.484,9.094,-1.831
-0.131,-0.293,0.922,-8.667,10.315,-5.310
-0.113,-0.299,0.836,-9.033,9.949,-6.104
-0.111,-0.287,0.796,-8.545,7.751,-5.432
-0.125,-0.284,0.758,-6.409,6.897,-4.395
-0.137,-0.305,0.748,-3.601,6.714,-3.784
-0.133,-0.362,0.752,-0.732,5.066,-4.150
-0.108,-0.410,0.781,3.418,2.136,-4.517
-0.100,-0.428,0.808,9.338,0.793,-4.028
-0.081,-0.420,0.818,12.695,0.793,-2.747
-0.083,-0.366,0.825,12.390,-1.343,0.610
-0.118,-0.309,0.812,9.033,-3.113,4.211
-0.125,-0.275,0.830,6.409,-3.601,5.615
-0.130,-0.255,0.873,5.981,-4.578,5.493
-0.145,-0.248,0.906,7.751,-2.747,3.845
-0.138,-0.259,0.922,9.888,-1.160,0.916
-0.110,-0.271,0.947,10.132,-2.197,-2.441
-0.054,-0.334,0.967,9.888,-3.418,-5.188
-0.032,-0.394,0.981,12.695,-2.258,-7.690
-0.020,-0.394,1.006,12.085,-0.488,-5.066
-0.040,-0.346,1.038,10.254,0.061,-0.488
-0.076,-0.319,1.037,8.789,0.977,0.916
-0.083,-0.321,1.038,5.493,1.892,0.671
-0.066,-0.318,1.011,1.465,1.526,-0.427
-0.065,-0.330,0.957,-3.174,0.305,-1.465
-0.046,-0.361,0.934,-6.165,-1.892,-2.502
-0.024,-0.374,0.923,-5.859,-3.784,-3.052
-0.025,-0.348,0.894,-5.005,-4.639,-2.014
-0.044,-0.326,0.868,-5.371,-4.639,-0.244
-0.064,-0.318,0.863,-5.127,-5.737,1.404
-0.089,-0.326,0.881,-2.808,-6.653,2.258
-0.101,-0.348,0.887,0.244,-6.287,1.892
-0.110,-0.362,0.896,-0.610,-6.653,1.343
-0.114,-0.369,0.896,-3.235,-8.484,0.671
-0.113,-0.375,0.885,-3.784,-9.644,0.610
-0.115,-0.365,0.890,-1.892,-10.010,1.282
-0.113,-0.344,0.903,0.610,-9.583,2.258
-0.120,-0.311,0.926,3.235,-7.751,3.662
-0.138,-0.281,0.955,6.042,-5.005,5.432
-0.151,-0.264,0.963,7.690,-1.099,5.371
-0.138,-0.269,0.964,6.775,2.136,3.357
-0.120,-0.291,0.948,3.845,3.479,1.648
-0.111,-0.314,0.905,1.831,4.639,0.488
-0.111,-0.335,0.864,0.427,4.028,-0.244
0.051,-0.694,2.487,95.032,21.362,14.404
0.123,-0.825,3.153,96.985,20.996,11.475
0.192,-1.031,3.833,59.448,18.494,11.841
0.278,-1.230,4.000,-3.174,23.132,15.808
0.322,-1.345,4.000,-60.181,42.175,25.452
0.256,-1.389,4.000,-99.426,75.317,41.626
0.141,-1.310,4.000,-120.911,116.760,61.279
-0.046,-1.263,4.000,-139.648,157.471,76.660
-0.291,-1.181,3.617,-157.288,188.477,83.252
-0.534,-1.143,3.121,-168.335,215.942,81.787
-0.820,-1.198,2.303,-200.439,240.784,70.313
-0.579,-1.360,1.525,-266.235,264.282,59.387
-0.758,-1.457,0.653,-334.534,225.525,48.889
-0.970,-1.277,-0.204,-343.384,182.678,48.645
-1.119,-1.058,-1.035,-304.687,186.951,55.298
-1.158,-0.800,-1.733,-244.751,195.251,58.472
-1.313,-0.612,-2.384,-203.735,175.537,53.650
-1.422,-0.603,-3.077,-206.787,144.836,39.551
-1.281,-0.737,-3.834,-231.995,109.863,20.630
-1.058,-0.833,-4.000,-228.821,70.496,5.066
-0.880,-0.802,-4.000,-171.692,35.889,1.221
-0.798,-0.597,-4.000,-83.008,3.662,9.033
-0.883,-0.312,-4.000,-4.089,-29.053,19.714
-0.956,-0.119,-4.000,43.640,-64.392,23.987
-0.926,-0.030,-4.000,67.139,-105.225,20.752
-0.908,0.011,-3.730,84.534,-149.231,16.907
-0.940,0.010,-3.105,107.666,-184.692,15.015
-0.936,-0.043,-2.385,129.333,-209.595,12.329
-0.950,-0.096,-1.644,153.809,-228.455,7.874
-0.980,-0.259,-0.942,177.551,-243.774,-3.540
-0.957,-0.590,-0.220,190.369,-255.920,-15.320
-0.956,-0.916,0.633,198.181,-265.259,-22.339
-0.919,-1.123,1.713,209.534,-266.602,-23.376
-0.697,-1.252,2.641,222.534,-253.418,-25.574
-0.530,-1.290,3.577,224.548,-226.624,-22.095
-0.343,-1.217,4.000,212.219,-193.970,-13.611
-0.184,-0.945,4.000,178.589,-150.208,-3.479
-0.186,-0.705,4.000,133.362,-94.604,10.864
-0.251,-0.500,4.000,95.459,-50.293,24.231
-0.307,-0.263,3.622,73.181,-28.137,26.306
-0.347,-0.155,3.311,57.922,-18.860,18.127
-0.380,-0.171,3.093,54.626,-12.390,6.897
-0.183,-0.299,2.911,69.214,-3.662,-8.545
-0.155,-0.497,3.062,90.088,9.216,-23.071
-0.101,-0.641,2.733,100.281,-12.268,-27.100
-0.262,-0.641,2.981,62.866,-12.573,-29.175
-0.082,-0.623,2.544,28.198,18.066,-20.447
-0.075,-0.459,2.159,1.160,35.156,-12.024
-0.120,-0.327,1.754,-14.954,39.551,-4.272
-0.091,-0.181,1.334,-19.531,46.326,-0.793
-0.069,-0.054,0.999,-23.987,43.152,-0.122
-0.078,0.064,0.810,-26.428,28.137,-0.488
-0.132,0.126,0.617,-24.109,17.578,-2.563
-0.162,0.120,0.491,-20.630,7.385,-7.874
-0.149,0.048,0.504,-17.639,-7.812,-17.151
-0.128,-0.084,0.571,-13.245,-20.569,-25.635
-0.114,-0.204,0.652,-9.216,-26.367,-27.771
-0.113,-0.312,0.730,-8.850,-28.992,-26.611
-0.102,-0.377,0.811,-10.437,-30.640,-22.278
-0.097,-0.406,0.812,-14.221,-28.564,-16.113
-0.080,-0.413,0.749,-15.564,-21.118,-10.071
-0.088,-0.394,0.689,-9.583,-12.634,-3.357
-0.100,-0.330,0.652,0.793,-6.104,0.977
-0.097,-0.266,0.599,10.498,-1.648,1.038
-0.128,-0.208,0.590,17.212,-1.465,-0.366
-0.158,-0.192,0.660,22.827,-5.249,-1.465
-0.155,-0.229,0.751,24.780,-8.972,-5.310
-0.130,-0.290,0.863,22.949,-11.230,-8.850
-0.115,-0.336,0.952,19.165,-13.245,-9.460
-0.091,-0.377,1.036,14.160,-14.404,-7.324
-0.192,-0.374,1.205,11.536,-13.245,-2.380
-0.094,-0.356,1.157,15.442,-6.775,3.418
-0.167,-0.349,1.232,17.761,-4.883,8.667
-0.163,-0.319,1.289,17.517,0.427,5.066
-0.118,-0.299,1.200,18.677,12.573,4.211
-0.057,-0.261,1.182,11.963,16.418,4.211
-0.126,-0.277,1.057,6.653,11.902,1.648
-0.107,-0.263,0.995,4.517,10.254,0.183
-0.093,-0.264,0.957,4.395,11.841,0.610
-0.105,-0.279,0.940,8.362,11.292,0.671
-0.102,-0.301,0.961,9.705,9.460,0.244
-0.107,-0.307,0.965,6.042,7.874,-0.122
-0.133,-0.324,0.921,0.488,7.507,-0.610
-0.135,-0.370,0.881,-1.221,6.592,-2.014
-0.117,-0.414,0.909,1.282,5.310,-2.563
-0.113,-0.432,0.928,6.714,7.019,-1.404
-0.104,-0.422,0.910,10.620,10.254,0.427
-0.090,-0.391,0.865,11.292,11.169,1.526
-0.079,-0.356,0.837,10.925,9.155,2.625
-0.072,-0.320,0.828,11.902,6.592,3.418
-0.077,-0.272,0.865,11.353,3.052,4.150
-0.098,-0.234,0.924,7.874,-1.160,4.456
-0.104,-0.229,0.951,4.089,-2.258,3.113
-0.111,-0.231,0.960,3.113,-2.197,2.075
-0.111,-0.254,0.980,4.211,-1.892,0.977
