aX,aY,aZ,gX,gY,gZ
-0.311,0.732,-2.021,-131.287,41.443,24.231
-0.220,0.670,-1.955,-133.850,-1.038,11.108
-0.153,0.630,-1.798,-124.268,-34.302,-3.845
-0.100,0.587,-1.611,-100.952,-42.114,-15.747
-0.051,0.512,-1.429,-69.153,-27.771,-22.949
-0.013,0.420,-1.293,-38.574,-3.967,-22.644
0.020,0.380,-1.244,-20.020,20.447,-15.686
0.048,0.401,-1.259,-19.226,36.743,-5.371
0.068,0.426,-1.301,-30.823,37.903,3.357
0.072,0.426,-1.342,-45.105,27.527,7.690
0.081,0.415,-1.386,-54.443,16.418,6.409
0.100,0.398,-1.419,-55.786,9.766,2.197
0.121,0.409,-1.450,-49.683,6.775,-1.648
0.124,0.345,-1.407,-37.537,7.080,3.601
0.133,0.321,-1.340,-24.841,17.151,5.249
0.137,0.312,-1.311,-14.343,14.465,2.747
0.131,0.297,-1.259,-10.376,9.888,2.502
0.104,0.308,-1.258,-9.583,9.949,7.568
0.069,0.352,-1.272,-7.446,14.526,15.259
0.037,0.408,-1.284,-2.930,21.973,19.531
0.017,0.454,-1.301,2.258,26.611,19.714
-0.003,0.476,-1.313,5.615,25.635,17.517
-0.009,0.483,-1.312,7.751,18.860,12.451
-0.011,0.475,-1.258,10.742,6.958,5.981
-0.016,0.463,-1.160,14.038,-5.859,-0.305
-0.021,0.442,-1.062,15.747,-14.954,-4.700
-0.005,0.413,-0.977,15.564,-18.799,-7.996
0.015,0.389,-0.911,14.282,-18.982,-10.803
0.030,0.375,-0.862,12.390,-17.517,-12.817
0.039,0.363,-0.823,10.193,-15.442,-11.963
0.046,0.348,-0.801,7.080,-12.756,-9.155
0.050,0.339,-0.786,4.089,-10.132,-6.592
0.053,0.333,-0.792,2.075,-8.057,-4.944
0.060,0.326,-0.803,1.282,-5.981,-4.028
0.065,0.320,-0.810,1.709,-4.517,-3.174
0.062,0.320,-0.812,2.869,-2.441,-2.625
0.072,0.327,-0.819,2.563,0.427,-2.014
0.085,0.323,-0.833,0.732,2.075,-1.892
-0.415,0.765,-2.156,14.709,47.119,20.752
-0.573,0.948,-2.518,18.433,44.434,20.142
-0.732,1.147,-2.862,26.367,29.541,13.184
-0.825,1.274,-3.060,46.631,-0.244,-5.066
-0.893,1.314,-3.067,80.200,-37.903,-34.729
-0.912,1.250,-2.895,119.934,-70.251,-72.205
-0.875,1.098,-2.645,158.447,-90.393,-112.610
-0.814,0.875,-2.380,190.796,-103.394,-149.414
-0.742,0.642,-2.156,214.294,-111.145,-176.025
-0.676,0.427,-1.968,230.164,-115.845,-191.833
-0.648,0.276,-1.812,239.075,-120.483,-199.219
-0.656,0.200,-1.735,240.662,-127.136,-199.890
-0.716,0.147,-1.665,236.938,-140.564,-197.754
-0.792,0.079,-1.577,235.718,-160.400,-199.036
-0.862,0.031,-1.475,237.854,-178.406,-204.346
-0.924,-0.007,-1.365,243.896,-189.453,-211.670
-0.975,-0.042,-1.232,254.333,-192.261,-221.741
-0.991,-0.116,-1.132,267.151,-194.092,-234.253
-0.990,-0.218,-1.019,278.442,-195.862,-249.268
-0.991,-0.320,-0.901,288.025,-198.975,-266.296
-0.975,-0.434,-0.779,294.678,-201.538,-282.227
-0.941,-0.522,-0.667,297.241,-205.261,-295.166
-0.898,-0.585,-0.572,296.631,-212.280,-304.016
-0.830,-0.645,-0.464,295.654,-220.703,-312.134
-0.723,-0.642,-0.355,295.044,-229.126,-320.068
-0.653,-0.673,-0.205,296.814,-235.657,-324.890
-0.541,-0.770,-0.036,301.758,-236.267,-327.026
-0.374,-0.855,0.129,305.481,-231.140,-328.125
-0.222,-0.939,0.335,304.626,-224.609,-328.979
-0.086,-1.041,0.490,299.744,-218.323,-327.881
-0.005,-1.130,0.671,289.734,-210.449,-322.510
0.005,-1.342,0.844,278.198,-200.378,-314.392
-0.038,-1.642,1.003,263.306,-189.148,-309.692
-0.103,-2.000,1.202,241.516,-185.364,-311.157
-0.129,-2.457,1.485,217.346,-188.293,-315.308
-0.039,-2.924,1.893,196.411,-180.786,-317.932
0.299,-3.154,2.179,175.415,-165.283,-310.730
0.759,-3.231,2.393,146.973,-129.517,-286.560
1.244,-3.080,2.435,105.164,-54.504,-244.629
1.722,-2.817,2.210,49.866,24.353,-186.707
1.855,-2.412,1.799,-16.663,77.332,-106.201
1.679,-2.014,1.344,-83.618,98.450,-5.371
1.309,-1.689,0.927,-129.700,97.046,96.680
0.994,-1.396,0.577,-150.269,87.952,175.049
0.666,-1.123,0.350,-151.245,81.787,216.187
0.479,-0.888,0.229,-135.254,85.144,229.248
0.378,-0.719,0.199,-109.314,82.214,230.713
0.365,-0.612,0.290,-87.524,75.134,222.656
0.383,-0.557,0.445,-77.698,66.711,203.247
0.434,-0.519,0.611,-81.238,60.791,180.237
0.492,-0.513,0.755,-97.412,56.946,164.001
0.584,-0.528,0.847,-121.765,54.443,156.555
0.600,-0.550,0.889,-152.100,55.481,156.799
0.613,-0.552,0.869,-183.105,62.744,162.109
0.585,-0.554,0.804,-209.961,77.942,173.035
0.533,-0.545,0.695,-230.652,95.947,185.486
0.464,-0.531,0.558,-244.690,113.220,198.853
0.378,-0.509,0.411,-252.380,128.601,212.585
0.295,-0.476,0.272,-253.967,141.846,225.830
0.208,-0.427,0.154,-250.183,152.649,237.427
0.142,-0.371,0.061,-242.554,160.706,246.338
0.086,-0.302,-0.000,-233.337,166.077,252.625
0.037,-0.239,-0.037,-224.182,169.128,256.653
0.005,-0.179,-0.075,-217.712,171.875,258.179
-0.025,-0.114,-0.138,-215.393,176.086,258.423
-0.074,-0.046,-0.207,-216.125,179.687,258.362
-0.117,0.005,-0.291,-216.675,181.824,257.874
-0.184,0.071,-0.422,-217.346,184.143,256.470
-0.263,0.196,-0.638,-222.778,185.791,255.676
-0.353,0.370,-0.866,-230.896,180.908,254.150
-0.426,0.518,-1.023,-233.337,165.466,246.155
-0.464,0.635,-1.126,-227.478,141.724,227.356
-0.478,0.716,-1.153,-216.797,115.356,198.975
-0.446,0.708,-1.105,-202.209,90.759,164.246
-0.394,0.632,-1.010,-183.167,75.012,129.883
-0.340,0.528,-0.936,-163.635,77.271,104.675
-0.252,0.465,-0.878,-146.790,98.572,93.384
-0.231,0.391,-0.915,-135.559,118.164,98.816
-0.243,0.369,-1.042,-137.756,132.690,108.826
-0.307,0.483,-1.261,-155.090,133.240,117.676
-0.380,0.591,-1.440,-177.307,113.708,119.934
-0.412,0.658,-1.584,-191.467,81.726,107.178
-0.396,0.722,-1.681,-191.772,53.894,83.008
-0.365,0.720,-1.721,-176.697,38.330,56.396
-0.312,0.652,-1.704,-148.804,34.180,31.860
-0.206,0.553,-1.631,-119.202,37.537,12.634
-0.083,0.474,-1.528,-96.985,41.687,1.648
-0.047,0.463,-1.464,-86.548,39.978,4.456
-0.022,0.463,-1.401,-87.402,43.518,13.184
0.002,0.477,-1.453,-91.858,49.744,20.813
-0.013,0.540,-1.576,-95.520,56.030,28.992
-0.040,0.615,-1.731,-96.375,62.561,36.621
-0.035,0.673,-1.838,-92.041,62.317,37.354
-0.020,0.714,-1.868,-84.045,50.293,31.250
0.008,0.763,-1.870,-74.402,33.508,21.484
0.044,0.672,-1.774,-62.195,20.447,18.738
0.106,0.608,-1.668,-49.133,20.447,8.972
0.126,0.578,-1.594,-34.729,10.986,-2.747
0.135,0.564,-1.534,-24.963,8.118,-6.958
0.177,0.495,-1.449,-19.714,3.662,-7.263
0.158,0.450,-1.354,-12.268,-2.380,-5.798
0.134,0.437,-1.290,-4.761,-0.916,-2.014
0.091,0.431,-1.227,1.770,2.136,2.075
0.070,0.429,-1.170,7.202,4.822,1.221
0.063,0.410,-1.113,9.277,4.150,-1.221
0.061,0.378,-1.053,9.155,-0.244,-3.784
0.056,0.357,-1.001,7.507,-5.249,-5.920
0.053,0.342,-0.941,5.371,-9.583,-6.958
0.049,0.343,-0.896,5.188,-11.536,-7.751
0.054,0.335,-0.861,6.104,-10.376,-7.751
0.079,0.330,-0.836,7.141,-7.080,-6.958
0.101,0.325,-0.811,6.897,-4.639,-5.920
0.119,0.315,-0.789,4.333,-4.150,-4.395
0.133,0.304,-0.792,0.549,-3.723,-2.747
0.147,0.293,-0.809,-3.906,-3.418,-0.793
0.154,0.292,-0.830,-6.287,-3.174,1.709
0.141,0.309,-0.848,-5.798,-0.793,4.456
0.132,0.332,-0.866,-3.967,3.418,5.920
0.131,0.337,-0.882,-3.601,5.371,6.226
-0.339,0.840,-2.222,27.283,34.119,25.024
-0.409,0.964,-2.472,40.894,25.452,17.456
-0.452,1.064,-2.621,59.692,8.118,-0.916
-0.482,1.085,-2.652,82.581,-16.907,-26.672
-0.466,1.025,-2.592,107.361,-43.274,-56.335
-0.441,0.917,-2.485,130.798,-65.857,-84.778
-0.388,0.822,-2.368,150.696,-82.581,-105.530
-0.327,0.745,-2.250,170.227,-91.492,-119.324
-0.307,0.662,-2.146,190.857,-94.177,-128.235
-0.308,0.602,-2.056,209.167,-94.177,-130.859
-0.328,0.566,-1.971,223.999,-94.849,-130.188
-0.381,0.552,-1.875,235.107,-99.060,-129.333
-0.452,0.486,-1.763,242.065,-107.300,-131.287
-0.519,0.422,-1.679,245.667,-117.432,-135.864
-0.605,0.376,-1.606,246.765,-127.563,-141.174
-0.691,0.347,-1.530,248.474,-138.550,-146.545
-0.766,0.332,-1.500,250.854,-149.292,-153.992
-0.834,0.273,-1.442,252.930,-161.987,-165.161
-0.906,0.166,-1.350,259.460,-177.673,-182.678
-0.953,0.018,-1.220,271.057,-194.885,-202.148
-0.976,-0.123,-1.079,282.288,-202.576,-220.825
-0.996,-0.259,-0.965,290.527,-204.773,-238.892
-0.967,-0.318,-0.846,294.067,-207.031,-251.465
-0.968,-0.359,-0.678,294.800,-212.585,-259.033
-0.965,-0.408,-0.496,297.974,-218.567,-266.907
-0.923,-0.432,-0.324,301.147,-220.032,-275.452
-0.806,-0.504,-0.139,304.504,-216.187,-283.386
-0.660,-0.561,-0.028,306.946,-209.839,-287.903
-0.575,-0.602,0.107,304.993,-205.017,-288.147
-0.523,-0.668,0.244,304.382,-200.378,-288.147
-0.497,-0.776,0.356,310.242,-191.101,-290.771
-0.470,-0.953,0.473,320.801,-175.903,-298.401
-0.377,-1.154,0.630,331.238,-159.607,-311.829
-0.384,-1.494,0.863,334.595,-151.001,-330.994
-0.443,-1.963,1.160,320.801,-155.457,-353.027
-0.460,-2.481,1.584,288.452,-171.631,-375.977
-0.512,-3.132,2.029,249.573,-186.768,-396.484
-0.030,-3.541,2.500,205.017,-180.298,-403.564
0.797,-3.853,2.639,161.743,-154.358,-380.737
1.375,-3.675,2.524,109.619,-70.251,-332.336
1.731,-3.304,2.131,56.702,27.832,-248.901
1.950,-2.834,1.604,5.798,96.069,-143.982
1.957,-2.352,1.147,-38.086,116.089,-32.593
1.639,-1.929,0.858,-67.627,101.685,84.717
1.190,-1.582,0.661,-81.116,82.886,194.214
0.882,-1.221,0.514,-82.581,73.669,268.066
0.503,-0.950,0.447,-75.317,65.552,299.805
0.219,-0.685,0.456,-67.322,59.387,291.992
0.142,-0.476,0.500,-62.744,63.171,267.700
0.170,-0.358,0.561,-63.477,61.401,240.417
0.205,-0.312,0.648,-74.646,54.016,210.999
0.241,-0.323,0.744,-94.910,49.194,178.467
0.316,-0.309,0.819,-118.713,52.917,147.827
0.403,-0.337,0.837,-140.869,57.251,130.310
0.464,-0.366,0.815,-161.926,60.181,124.512
0.474,-0.393,0.769,-181.946,64.697,126.831
0.497,-0.421,0.688,-199.158,73.486,133.118
0.468,-0.409,0.588,-212.219,83.252,140.198
0.484,-0.399,0.507,-220.337,93.933,150.513
0.462,-0.397,0.432,-223.999,104.736,164.795
0.413,-0.396,0.369,-224.976,115.479,179.626
0.345,-0.388,0.292,-225.586,128.662,194.885
0.302,-0.366,0.185,-227.966,141.724,210.205
0.241,-0.332,0.090,-231.201,150.513,223.816
0.180,-0.298,0.014,-234.070,156.555,234.619
0.134,-0.258,-0.083,-236.511,160.828,243.958
0.114,-0.190,-0.182,-237.610,164.001,253.296
0.056,-0.106,-0.266,-236.755,167.969,263.733
-0.034,-0.027,-0.334,-232.605,173.889,273.804
-0.138,0.025,-0.412,-226.013,180.481,281.616
-0.213,0.079,-0.492,-220.093,183.899,285.828
-0.281,0.133,-0.574,-217.651,180.603,283.936
-0.338,0.201,-0.655,-219.910,172.180,275.757
-0.382,0.275,-0.749,-225.708,160.156,263.428
-0.441,0.388,-0.905,-232.605,148.682,250.244
-0.498,0.544,-1.091,-240.234,140.564,235.291
-0.529,0.684,-1.284,-243.042,121.582,219.238
-0.531,0.729,-1.329,-236.755,94.666,195.312
-0.508,0.731,-1.344,-222.046,72.388,159.485
-0.493,0.739,-1.350,-201.782,61.890,123.169
-0.438,0.678,-1.343,-181.641,65.308,93.323
-0.350,0.617,-1.335,-166.443,72.937,73.853
-0.316,0.583,-1.338,-158.997,77.148,66.895
-0.269,0.559,-1.394,-158.936,81.299,66.650
-0.228,0.564,-1.507,-164.368,82.581,68.115
-0.210,0.612,-1.625,-169.861,75.073,68.298
-0.189,0.592,-1.686,-165.588,59.937,63.110
-0.155,0.541,-1.673,-146.667,46.753,53.589
-0.173,0.581,-1.653,-119.324,49.438,49.500
-0.213,0.639,-1.630,-95.398,67.078,51.514
-0.216,0.699,-1.629,-83.191,78.674,52.979
-0.219,0.787,-1.663,-86.609,71.838,52.734
-0.211,0.857,-1.697,-98.816,54.016,50.354
-0.174,0.844,-1.717,-107.971,33.386,41.504
-0.099,0.794,-1.731,-109.924,13.367,28.259
0.062,0.739,-1.749,-106.567,-3.967,14.282
0.098,0.610,-1.709,-94.055,-17.700,11.475
0.184,0.510,-1.522,-73.120,-12.451,12.573
0.180,0.496,-1.497,-45.959,0.427,10.254
0.161,0.500,-1.454,-22.827,22.583,14.465
0.154,0.535,-1.455,-10.864,41.870,19.592
0.112,0.564,-1.428,-7.751,40.527,26.306
0.051,0.579,-1.401,-10.559,28.809,32.349
-0.007,0.585,-1.365,-12.756,15.381,31.494
-0.037,0.589,-1.301,-10.742,3.418,23.560
-0.051,0.580,-1.193,-3.662,-7.629,12.695
-0.057,0.549,-1.048,4.822,-17.212,1.160
-0.038,0.495,-0.925,10.193,-23.437,-8.789
-0.002,0.424,-0.837,12.451,-24.719,-15.442
0.035,0.354,-0.769,12.939,-21.667,-17.700
0.063,0.309,-0.730,11.658,-15.808,-15.320
0.073,0.307,-0.711,7.385,-9.399,-9.583
0.060,0.329,-0.717,1.953,-3.967,-3.967
0.048,0.352,-0.742,-3.845,0.061,-0.977
0.058,0.369,-0.768,-7.874,1.099,-0.183
0.064,0.370,-0.778,-8.911,0.427,0.122
0.066,0.359,-0.789,-7.629,1.160,0.000
0.072,0.347,-0.804,-6.104,3.784,0.122
0.070,0.343,-0.835,-5.554,7.751,1.282
-0.232,0.764,-1.807,30.701,14.832,3.418
-0.263,0.817,-1.913,40.955,11.475,-0.916
-0.284,0.834,-1.991,50.964,4.822,-7.874
-0.289,0.797,-2.041,60.547,-5.737,-16.968
-0.279,0.752,-2.073,67.871,-18.494,-24.170
-0.281,0.737,-2.099,72.571,-29.480,-25.146
-0.298,0.752,-2.129,75.684,-37.354,-21.057
-0.333,0.805,-2.152,81.909,-43.640,-15.259
-0.395,0.870,-2.125,95.215,-47.607,-12.451
-0.479,0.906,-2.066,115.540,-48.279,-16.785
-0.550,0.899,-2.014,140.259,-45.715,-28.015
-0.623,0.847,-1.972,165.405,-41.870,-45.715
-0.666,0.775,-1.919,189.453,-42.175,-67.932
-0.693,0.669,-1.833,208.801,-51.819,-93.323
-0.717,0.540,-1.735,220.154,-72.205,-119.019
-0.731,0.391,-1.624,226.135,-98.022,-142.456
-0.722,0.248,-1.515,230.896,-119.080,-160.706
-0.689,0.148,-1.392,235.596,-132.263,-173.218
-0.683,0.100,-1.278,239.990,-141.296,-182.312
-0.699,0.050,-1.181,247.253,-147.583,-189.453
-0.711,0.012,-1.094,257.019,-149.292,-196.228
-0.712,-0.023,-0.998,266.907,-147.034,-204.956
-0.712,-0.065,-0.896,274.597,-145.752,-216.797
-0.712,-0.116,-0.803,278.870,-148.010,-229.431
-0.695,-0.129,-0.717,280.029,-151.306,-240.417
-0.660,-0.214,-0.636,279.541,-155.762,-251.892
-0.598,-0.262,-0.543,276.917,-163.147,-263.794
-0.537,-0.319,-0.388,272.400,-175.354,-275.818
-0.455,-0.424,-0.206,269.043,-189.453,-286.560
-0.316,-0.525,-0.009,263.977,-199.463,-292.847
-0.146,-0.646,0.177,259.460,-201.843,-289.978
0.025,-0.701,0.336,257.874,-191.833,-281.128
0.139,-0.736,0.462,258.179,-172.485,-270.264
0.251,-0.722,0.535,259.949,-146.057,-255.920
0.320,-0.728,0.571,262.024,-116.821,-241.394
0.352,-0.751,0.600,260.620,-98.083,-231.140
0.330,-0.801,0.643,252.930,-98.328,-227.600
0.245,-0.929,0.735,238.892,-114.868,-233.276
0.203,-1.111,0.917,221.375,-140.808,-248.901
0.134,-1.362,1.223,204.407,-164.734,-272.217
0.250,-1.680,1.495,191.223,-178.772,-294.617
0.457,-1.950,1.772,176.392,-182.373,-306.702
0.752,-2.098,1.936,152.527,-154.175,-303.223
1.070,-2.120,1.916,121.094,-104.248,-278.320
1.378,-2.021,1.796,83.984,-51.575,-232.239
1.587,-1.842,1.625,45.349,-10.010,-169.312
1.615,-1.601,1.383,10.437,12.451,-91.003
1.463,-1.362,1.146,-17.395,18.616,-5.066
1.199,-1.141,0.967,-33.691,18.433,69.336
0.969,-0.944,0.880,-41.626,23.071,117.493
0.843,-0.786,0.815,-44.861,28.625,142.090
0.605,-0.676,0.800,-48.645,31.189,148.621
0.591,-0.552,0.831,-54.382,45.166,138.489
0.564,-0.522,0.839,-60.059,50.110,133.728
0.539,-0.507,0.893,-70.862,46.143,127.258
0.582,-0.497,0.949,-85.510,45.776,119.995
0.576,-0.513,0.963,-101.746,45.166,116.394
0.595,-0.504,0.978,-118.713,47.729,114.502
0.615,-0.506,0.958,-134.155,57.129,116.943
0.608,-0.498,0.874,-149.048,67.627,121.826
0.622,-0.476,0.779,-163.452,73.364,130.371
0.605,-0.441,0.686,-176.208,75.378,140.564
0.581,-0.401,0.610,-185.425,77.209,150.940
0.549,-0.365,0.552,-189.880,82.275,161.377
0.508,-0.322,0.509,-191.345,91.553,171.021
0.457,-0.275,0.463,-193.054,103.577,179.565
0.410,-0.222,0.424,-197.449,114.746,187.195
0.349,-0.175,0.385,-204.224,123.901,192.993
0.289,-0.128,0.337,-213.623,132.385,196.777
0.220,-0.104,0.236,-224.304,140.137,199.768
0.175,-0.083,0.080,-232.056,145.447,204.468
0.157,-0.039,-0.062,-232.178,149.292,210.632
0.125,0.025,-0.152,-224.548,153.442,215.881
0.074,0.082,-0.207,-212.402,157.837,219.055
0.041,0.130,-0.246,-202.454,162.476,221.069
0.007,0.164,-0.268,-197.205,164.978,221.741
-0.047,0.181,-0.296,-199.036,164.124,221.130
-0.095,0.193,-0.340,-207.520,158.691,218.811
-0.131,0.183,-0.417,-218.689,148.376,215.027
-0.152,0.183,-0.512,-226.685,138.367,213.074
-0.212,0.237,-0.613,-228.882,135.925,214.844
-0.291,0.308,-0.695,-227.600,140.625,216.675
-0.344,0.363,-0.782,-225.159,144.592,213.989
-0.412,0.451,-0.946,-224.182,145.264,207.153
-0.470,0.585,-1.183,-228.027,140.930,197.144
-0.471,0.695,-1.352,-230.530,122.437,179.016
-0.481,0.732,-1.444,-220.703,91.736,153.442
-0.505,0.789,-1.492,-205.322,60.364,130.432
-0.535,0.833,-1.500,-197.083,46.387,103.699
-0.516,0.812,-1.495,-188.782,35.889,75.012
-0.488,0.811,-1.497,-177.368,29.114,50.293
-0.447,0.787,-1.534,-165.894,31.860,32.715
-0.348,0.734,-1.579,-155.457,37.231,19.409
-0.231,0.659,-1.598,-145.508,34.668,7.935
-0.154,0.630,-1.594,-135.071,26.611,1.465
-0.126,0.637,-1.588,-126.282,22.766,-0.671
-0.070,0.625,-1.576,-119.202,20.874,-4.456
-0.010,0.600,-1.525,-110.962,13.977,-11.780
0.036,0.563,-1.455,-101.013,4.700,-17.578
0.083,0.495,-1.372,-93.079,0.061,-21.118
0.144,0.413,-1.292,-88.562,-3.540,-24.170
0.192,0.359,-1.208,-84.534,-7.141,-23.926
0.208,0.315,-1.155,-77.576,-3.662,-19.287
0.212,0.290,-1.131,-68.909,10.071,-11.597
0.223,0.270,-1.126,-62.073,24.597,-4.089
0.224,0.283,-1.138,-60.242,31.738,3.296
0.216,0.304,-1.160,-62.317,31.494,9.521
0.229,0.300,-1.181,-64.880,27.771,11.414
0.233,0.349,-1.200,-65.857,21.545,10.254
0.254,0.268,-1.210,-64.087,16.846,18.555
0.286,0.239,-1.212,-59.387,25.024,21.240
0.269,0.243,-1.243,-50.293,24.109,20.752
0.241,0.250,-1.268,-43.396,28.931,21.423
0.222,0.271,-1.315,-38.391,38.513,24.292
0.178,0.332,-1.374,-32.959,42.542,32.837
0.120,0.405,-1.453,-27.405,45.898,45.227
0.039,0.490,-1.536,-20.142,48.950,51.880
-0.017,0.565,-1.604,-13.123,47.791,48.218
-0.057,0.607,-1.614,-5.615,37.292,37.659
-0.480,0.772,-2.160,31.921,48.950,23.865
-0.660,1.027,-2.542,41.809,57.129,25.574
-0.831,1.287,-2.857,56.458,54.688,15.442
-0.949,1.417,-3.019,75.073,32.593,-11.963
-0.971,1.432,-3.035,96.863,-3.601,-51.331
-0.917,1.310,-2.926,120.728,-43.091,-93.811
-0.808,1.143,-2.737,145.813,-74.890,-131.653
-0.702,0.942,-2.498,173.279,-94.666,-162.354
-0.612,0.694,-2.239,200.012,-106.079,-185.181
-0.545,0.483,-2.012,222.351,-111.084,-197.266
-0.501,0.309,-1.816,239.868,-109.558,-199.280
-0.473,0.177,-1.708,253.357,-104.309,-195.862
-0.531,0.129,-1.615,260.498,-100.220,-188.049
-0.599,0.118,-1.536,266.357,-99.487,-179.382
-0.692,0.095,-1.484,272.339,-98.633,-176.392
-0.786,0.118,-1.426,276.489,-96.252,-176.636
-0.840,0.112,-1.354,279.297,-94.910,-181.641
-0.917,0.058,-1.282,279.053,-103.088,-191.833
-0.957,-0.004,-1.173,275.696,-118.286,-206.421
-0.977,-0.080,-1.083,271.179,-133.606,-224.182
-0.990,-0.210,-0.950,270.081,-151.428,-245.056
-0.971,-0.403,-0.770,275.146,-169.678,-269.043
-0.883,-0.664,-0.586,283.997,-181.824,-293.518
-0.647,-0.949,-0.403,287.476,-188.049,-315.918
-0.302,-1.202,-0.194,279.907,-196.228,-327.087
0.050,-1.362,0.051,265.320,-206.604,-322.449
0.315,-1.354,0.320,248.596,-209.656,-302.490
0.444,-1.315,0.530,239.014,-193.420,-267.395
0.572,-1.347,0.640,237.610,-153.625,-229.126
0.758,-1.396,0.720,235.352,-108.582,-201.904
0.939,-1.379,0.795,222.290,-81.482,-185.730
1.037,-1.371,0.901,194.885,-81.238,-173.645
1.064,-1.392,0.962,157.227,-100.647,-163.940
1.029,-1.387,1.029,114.624,-130.371,-158.447
0.936,-1.404,1.185,79.346,-163.025,-160.583
0.865,-1.479,1.442,58.777,-184.937,-170.593
0.957,-1.536,1.684,50.964,-181.885,-179.443
1.069,-1.392,1.747,50.842,-146.973,-175.598
1.067,-1.167,1.567,53.101,-84.595,-153.015
1.113,-0.914,1.279,53.040,-26.550,-117.126
1.128,-0.682,1.100,48.462,-6.042,-76.660
1.083,-0.439,1.065,35.767,-2.502,-41.565
1.026,-0.264,1.029,18.311,-0.244,-12.573
0.966,-0.139,0.936,-0.488,6.592,9.949
0.898,-0.066,0.814,-15.015,12.695,29.175
0.851,-0.089,0.740,-23.315,15.625,42.542
0.854,-0.206,0.751,-27.161,15.564,48.401
0.871,-0.355,0.845,-30.212,15.198,50.110
0.882,-0.494,0.957,-37.170,19.592,53.223
0.942,-0.595,1.009,-49.011,26.855,61.523
0.859,-0.656,1.049,-65.125,35.828,72.510
0.893,-0.667,1.037,-83.923,50.293,82.642
0.865,-0.696,0.979,-102.661,59.753,101.746
0.812,-0.681,0.914,-121.704,64.087,119.263
0.756,-0.647,0.818,-138.184,71.655,135.986
0.699,-0.591,0.712,-150.879,81.421,153.259
0.638,-0.516,0.598,-160.889,91.553,167.908
0.577,-0.434,0.479,-169.312,99.304,178.833
0.521,-0.356,0.360,-177.673,103.394,186.707
0.460,-0.277,0.251,-185.242,104.065,191.162
0.398,-0.205,0.158,-191.101,102.661,192.688
0.342,-0.142,0.076,-195.801,100.952,190.247
0.294,-0.085,0.012,-201.172,98.267,184.204
0.278,-0.050,-0.024,-205.811,94.421,175.964
0.280,-0.037,-0.042,-207.642,93.140,167.786
0.287,-0.060,-0.109,-206.421,97.229,163.757
0.283,-0.080,-0.191,-202.637,107.544,165.894
0.291,-0.062,-0.315,-195.801,123.596,174.011
0.221,0.019,-0.437,-187.439,135.864,188.416
0.103,0.131,-0.522,-180.237,141.479,201.660
-0.001,0.237,-0.586,-178.162,138.977,206.909
-0.066,0.322,-0.629,-181.335,127.197,201.599
-0.105,0.372,-0.666,-187.317,109.985,186.951
-0.133,0.395,-0.726,-191.162,94.116,168.518
-0.155,0.398,-0.778,-185.120,89.050,152.893
-0.172,0.386,-0.852,-168.701,100.891,141.907
-0.152,0.401,-0.986,-151.978,119.812,138.000
-0.245,0.488,-1.112,-145.752,125.305,149.902
-0.371,0.649,-1.225,-153.015,126.099,159.302
-0.446,0.795,-1.326,-166.199,117.859,156.494
-0.451,0.902,-1.442,-179.749,96.497,140.381
-0.405,0.931,-1.531,-187.561,67.871,114.685
-0.316,0.864,-1.533,-183.105,42.358,83.740
-0.210,0.758,-1.464,-165.405,27.588,55.786
-0.143,0.681,-1.373,-140.259,29.663,39.368
-0.092,0.638,-1.285,-114.746,48.340,34.973
-0.084,0.641,-1.275,-97.717,66.528,39.978
-0.072,0.659,-1.257,-96.375,73.853,49.622
-0.071,0.701,-1.301,-108.032,67.383,52.368
-0.041,0.716,-1.344,-123.718,49.805,49.377
-0.009,0.705,-1.381,-133.545,31.006,41.870
0.040,0.657,-1.413,-133.545,14.771,30.762
0.067,0.589,-1.363,-119.751,4.639,20.569
0.053,0.557,-1.263,-94.116,9.155,16.357
0.013,0.564,-1.195,-67.749,30.640,19.287
-0.014,0.604,-1.174,-51.575,52.612,24.231
0.011,0.636,-1.215,-51.208,57.800,26.733
0.032,0.654,-1.316,-62.683,46.387,27.588
0.063,0.666,-1.398,-76.355,32.898,26.672
0.094,0.724,-1.531,-82.642,30.334,24.231
0.122,0.657,-1.652,-78.491,30.151,30.151
0.173,0.640,-1.736,-66.040,33.264,28.564
0.171,0.640,-1.766,-45.288,25.879,16.479
0.205,0.631,-1.703,-25.330,22.522,7.446
0.201,0.605,-1.604,-12.695,10.620,4.089
0.167,0.565,-1.435,-5.615,-5.676,1.038
0.155,0.518,-1.254,-1.526,-17.151,-3.967
0.128,0.469,-1.083,2.319,-22.095,-7.202
0.099,0.420,-0.937,6.042,-22.400,-7.935
0.060,0.385,-0.836,8.850,-18.921,-6.165
0.020,0.380,-0.766,10.620,-11.536,-2.930
-0.018,0.403,-0.721,10.010,-3.479,0.183
-0.005,0.411,-0.714,6.042,1.221,2.441
-0.021,0.415,-0.751,-0.366,0.122,1.587
0.047,0.398,-0.797,-6.104,1.160,0.916
0.077,0.388,-0.842,-8.728,1.221,1.465
0.112,0.385,-0.874,-7.202,1.343,1.648
0.143,0.399,-0.911,-4.761,4.883,1.831
0.165,0.408,-0.955,-2.258,9.644,2.625
-0.364,0.801,-2.105,-17.761,-5.737,85.876
-0.442,0.891,-2.278,7.446,-4.517,75.500
-0.516,0.981,-2.441,38.757,-1.953,58.105
